order_id,order_date,customer_id,customer_name,region,category,product_name,sales,quantity
13391,2023-05-22,C008,Neha,North,Furniture,Office Chair,24000,2
13392,2023-10-05,C005,Vikram,South,Office Supplies,Notebook,800,1
13393,2023-01-31,C001,Aarav,East,Office Supplies,Notebook,3200,4
13394,2023-03-29,C010,Isha,South,Office Supplies,Notebook,800,1
13395,2023-06-03,C003,Rahul,South,Technology,Tablet,60000,2
13396,2023-04-18,C005,Vikram,North,Furniture,Office Chair,24000,2
13397,2023-12-26,C006,Priya,South,Technology,Tablet,60000,2
13398,2023-12-25,C008,Neha,West,Technology,Tablet,60000,2
13399,2023-06-07,C003,Rahul,South,Office Supplies,Notebook,800,1
13400,2023-06-17,C010,Isha,North,Technology,Tablet,30000,1
13401,2023-10-06,C001,Aarav,East,Technology,Monitor,44000,2
13402,2023-10-12,C008,Neha,West,Office Supplies,Notebook,2400,3
13403,2023-07-26,C008,Neha,West,Furniture,Office Chair,60000,5
13404,2023-04-25,C009,Karan,West,Technology,Monitor,110000,5
13405,2023-10-01,C006,Priya,West,Office Supplies,Pen Set,6000,5
13406,2023-12-16,C005,Vikram,West,Furniture,Office Chair,36000,3
13407,2023-09-24,C005,Vikram,West,Technology,Laptop,300000,4
13408,2023-03-01,C001,Aarav,South,Technology,Laptop,225000,3
13409,2023-02-24,C001,Aarav,South,Technology,Laptop,75000,1
13410,2023-11-17,C002,Meera,North,Technology,Monitor,44000,2
13411,2023-10-06,C002,Meera,North,Office Supplies,Pen Set,6000,5
13412,2023-08-25,C001,Aarav,East,Office Supplies,Notebook,800,1
13413,2023-11-12,C010,Isha,South,Furniture,Office Chair,12000,1
13414,2023-04-02,C010,Isha,North,Furniture,Office Chair,60000,5
13415,2023-02-27,C009,Karan,North,Technology,Tablet,150000,5
13416,2023-05-14,C002,Meera,South,Office Supplies,Pen Set,1200,1
13417,2023-03-16,C010,Isha,South,Technology,Laptop,300000,4
13418,2023-11-20,C002,Meera,East,Technology,Laptop,225000,3
13419,2023-10-08,C004,Ananya,East,Technology,Laptop,300000,4
13420,2023-01-09,C004,Ananya,West,Furniture,Office Chair,36000,3
13421,2023-08-30,C003,Rahul,West,Furniture,Desk,100000,4
13422,2023-01-24,C006,Priya,West,Furniture,Office Chair,36000,3
13423,2023-05-10,C009,Karan,West,Furniture,Desk,100000,4
13424,2023-06-06,C004,Ananya,South,Technology,Tablet,60000,2
13425,2023-04-09,C008,Neha,South,Furniture,Office Chair,60000,5
13426,2023-03-11,C003,Rahul,South,Furniture,Desk,75000,3
13427,2023-08-10,C008,Neha,North,Office Supplies,Notebook,4000,5
13428,2023-01-07,C006,Priya,North,Technology,Monitor,88000,4
13429,2023-02-05,C009,Karan,East,Technology,Laptop,375000,5
13430,2023-09-23,C005,Vikram,East,Office Supplies,Pen Set,2400,2
13431,2023-06-29,C008,Neha,East,Furniture,Office Chair,36000,3
13432,2023-05-17,C005,Vikram,East,Technology,Monitor,44000,2
13433,2023-09-12,C007,Rohan,North,Furniture,Office Chair,36000,3
13434,2023-08-27,C008,Neha,West,Technology,Laptop,300000,4
13435,2023-02-19,C010,Isha,East,Office Supplies,Notebook,1600,2
13436,2023-09-17,C010,Isha,North,Office Supplies,Pen Set,4800,4
13437,2023-09-12,C008,Neha,South,Office Supplies,Pen Set,3600,3
13438,2023-02-10,C008,Neha,West,Technology,Laptop,225000,3
13439,2023-03-22,C005,Vikram,North,Office Supplies,Pen Set,4800,4
13440,2023-07-22,C006,Priya,North,Office Supplies,Notebook,3200,4
13441,2023-03-30,C002,Meera,East,Technology,Tablet,120000,4
13442,2023-03-15,C003,Rahul,North,Office Supplies,Pen Set,6000,5
13443,2023-03-16,C006,Priya,East,Furniture,Desk,100000,4
13444,2023-06-21,C002,Meera,West,Technology,Laptop,375000,5
13445,2023-04-19,C008,Neha,West,Office Supplies,Pen Set,6000,5
13446,2023-11-06,C005,Vikram,West,Office Supplies,Notebook,800,1
13447,2023-08-24,C008,Neha,East,Technology,Monitor,22000,1
13448,2023-09-10,C001,Aarav,West,Office Supplies,Notebook,2400,3
13449,2023-12-04,C010,Isha,East,Furniture,Desk,125000,5
13450,2023-04-01,C006,Priya,South,Office Supplies,Notebook,3200,4
13451,2023-01-30,C003,Rahul,North,Furniture,Office Chair,36000,3
13452,2023-10-31,C003,Rahul,East,Technology,Monitor,88000,4
13453,2023-05-01,C004,Ananya,North,Office Supplies,Pen Set,6000,5
13454,2023-06-13,C007,Rohan,West,Technology,Laptop,300000,4
13455,2023-06-05,C007,Rohan,East,Office Supplies,Pen Set,4800,4
13456,2023-03-04,C010,Isha,South,Technology,Monitor,66000,3
13457,2023-10-05,C005,Vikram,West,Technology,Laptop,300000,4
13458,2023-09-18,C008,Neha,South,Furniture,Office Chair,60000,5
13459,2023-08-26,C001,Aarav,East,Furniture,Office Chair,12000,1
13460,2023-10-21,C009,Karan,South,Technology,Tablet,150000,5
13461,2023-09-07,C005,Vikram,East,Office Supplies,Notebook,800,1
13462,2023-10-07,C003,Rahul,South,Office Supplies,Pen Set,3600,3
13463,2023-08-25,C008,Neha,East,Office Supplies,Notebook,800,1
13464,2023-10-16,C006,Priya,East,Furniture,Desk,50000,2
13465,2023-02-17,C009,Karan,East,Office Supplies,Notebook,3200,4
13466,2023-10-05,C008,Neha,South,Office Supplies,Notebook,1600,2
13467,2023-08-13,C001,Aarav,North,Technology,Laptop,300000,4
13468,2023-09-26,C009,Karan,East,Technology,Laptop,150000,2
13469,2023-06-21,C009,Karan,South,Furniture,Desk,125000,5
13470,2023-06-08,C007,Rohan,North,Furniture,Desk,100000,4
13471,2023-05-24,C005,Vikram,West,Technology,Tablet,60000,2
13472,2023-07-09,C009,Karan,East,Technology,Monitor,110000,5
13473,2023-01-19,C010,Isha,North,Technology,Tablet,60000,2
13474,2023-10-06,C008,Neha,North,Office Supplies,Pen Set,1200,1
13475,2023-01-31,C002,Meera,North,Office Supplies,Pen Set,6000,5
13476,2023-10-13,C006,Priya,East,Office Supplies,Notebook,1600,2
13477,2023-01-11,C008,Neha,North,Technology,Tablet,90000,3
13478,2023-03-19,C001,Aarav,West,Technology,Laptop,375000,5
13479,2023-07-23,C004,Ananya,East,Technology,Laptop,225000,3
13480,2023-11-09,C002,Meera,West,Furniture,Desk,25000,1
13481,2023-01-15,C001,Aarav,North,Furniture,Desk,25000,1
13482,2023-09-09,C010,Isha,South,Office Supplies,Notebook,1600,2
13483,2023-06-09,C008,Neha,North,Technology,Tablet,150000,5
13484,2023-11-24,C008,Neha,North,Technology,Laptop,300000,4
13485,2023-04-22,C005,Vikram,East,Office Supplies,Pen Set,3600,3
13486,2023-06-19,C010,Isha,South,Office Supplies,Notebook,2400,3
13487,2023-10-04,C006,Priya,East,Office Supplies,Notebook,2400,3
13488,2023-12-07,C004,Ananya,East,Furniture,Desk,125000,5
13489,2023-07-23,C006,Priya,South,Technology,Tablet,60000,2
13490,2023-04-22,C009,Karan,South,Furniture,Office Chair,60000,5
13491,2023-12-15,C010,Isha,West,Office Supplies,Pen Set,3600,3
13492,2023-02-02,C001,Aarav,East,Furniture,Office Chair,48000,4
13493,2023-08-15,C003,Rahul,North,Technology,Monitor,110000,5
13494,2023-12-09,C008,Neha,South,Furniture,Desk,100000,4
13495,2023-11-09,C007,Rohan,East,Technology,Monitor,44000,2
13496,2023-10-01,C006,Priya,South,Office Supplies,Pen Set,2400,2
13497,2023-06-04,C006,Priya,East,Technology,Laptop,300000,4
13498,2023-01-20,C004,Ananya,North,Technology,Laptop,375000,5
13499,2023-09-22,C009,Karan,West,Furniture,Desk,75000,3
13500,2023-04-13,C009,Karan,South,Technology,Monitor,66000,3
13501,2023-07-26,C005,Vikram,North,Furniture,Office Chair,48000,4
13502,2024-01-01,C007,Rohan,North,Technology,Laptop,75000,1
13503,2023-07-14,C010,Isha,West,Technology,Tablet,120000,4
13504,2023-10-27,C006,Priya,South,Furniture,Office Chair,36000,3
13505,2023-01-31,C003,Rahul,West,Furniture,Desk,75000,3
13506,2023-05-30,C005,Vikram,West,Technology,Laptop,375000,5
13507,2023-01-15,C007,Rohan,East,Technology,Monitor,44000,2
13508,2023-10-16,C002,Meera,North,Technology,Tablet,90000,3
13509,2023-11-26,C009,Karan,West,Office Supplies,Notebook,1600,2
13510,2023-10-03,C002,Meera,East,Office Supplies,Notebook,2400,3
13511,2023-08-17,C003,Rahul,West,Technology,Monitor,44000,2
13512,2023-07-15,C010,Isha,West,Technology,Tablet,120000,4
13513,2023-07-24,C001,Aarav,West,Technology,Tablet,60000,2
13514,2023-01-04,C001,Aarav,South,Office Supplies,Pen Set,3600,3
13515,2023-03-10,C001,Aarav,South,Office Supplies,Notebook,800,1
13516,2023-02-14,C009,Karan,East,Office Supplies,Notebook,3200,4
13517,2023-11-16,C007,Rohan,North,Furniture,Desk,50000,2
13518,2023-05-28,C003,Rahul,South,Furniture,Desk,50000,2
13519,2023-02-13,C006,Priya,East,Office Supplies,Notebook,1600,2
13520,2023-12-16,C005,Vikram,East,Office Supplies,Notebook,4000,5
13521,2023-03-31,C005,Vikram,East,Furniture,Office Chair,24000,2
13522,2023-05-13,C006,Priya,South,Furniture,Desk,100000,4
13523,2023-05-12,C006,Priya,East,Office Supplies,Notebook,800,1
13524,2023-12-12,C002,Meera,North,Office Supplies,Pen Set,1200,1
13525,2023-01-30,C001,Aarav,North,Technology,Laptop,375000,5
13526,2023-08-30,C009,Karan,East,Furniture,Office Chair,48000,4
13527,2023-07-02,C006,Priya,North,Furniture,Desk,100000,4
13528,2023-07-20,C006,Priya,North,Furniture,Office Chair,60000,5
13529,2023-01-12,C001,Aarav,West,Technology,Laptop,75000,1
13530,2023-12-18,C001,Aarav,West,Furniture,Office Chair,36000,3
13531,2023-01-21,C004,Ananya,North,Office Supplies,Pen Set,4800,4
13532,2023-08-11,C007,Rohan,East,Office Supplies,Pen Set,2400,2
13533,2023-08-17,C002,Meera,South,Office Supplies,Pen Set,3600,3
13534,2023-11-29,C007,Rohan,South,Office Supplies,Pen Set,1200,1
13535,2023-02-21,C010,Isha,South,Furniture,Desk,75000,3
13536,2023-09-04,C009,Karan,North,Technology,Monitor,66000,3
13537,2023-07-23,C004,Ananya,West,Technology,Tablet,120000,4
13538,2023-05-19,C007,Rohan,East,Technology,Laptop,300000,4
13539,2023-12-02,C010,Isha,South,Technology,Laptop,75000,1
13540,2023-12-30,C003,Rahul,North,Furniture,Desk,25000,1
13541,2023-11-11,C010,Isha,East,Technology,Laptop,75000,1
13542,2023-08-23,C003,Rahul,East,Technology,Monitor,22000,1
13543,2023-09-09,C007,Rohan,West,Furniture,Desk,75000,3
13544,2023-06-14,C003,Rahul,South,Technology,Tablet,120000,4
13545,2023-02-25,C003,Rahul,North,Technology,Tablet,60000,2
13546,2023-04-20,C010,Isha,East,Furniture,Desk,100000,4
13547,2023-01-19,C006,Priya,South,Office Supplies,Pen Set,1200,1
13548,2023-07-02,C007,Rohan,West,Furniture,Office Chair,36000,3
13549,2023-03-25,C009,Karan,West,Office Supplies,Notebook,800,1
13550,2023-03-14,C009,Karan,North,Office Supplies,Pen Set,1200,1
13551,2023-08-25,C010,Isha,South,Technology,Laptop,375000,5
13552,2023-03-13,C004,Ananya,East,Furniture,Office Chair,60000,5
13553,2023-11-09,C002,Meera,East,Technology,Monitor,110000,5
13554,2023-10-12,C008,Neha,West,Technology,Monitor,66000,3
13555,2023-05-19,C002,Meera,South,Office Supplies,Notebook,3200,4
13556,2023-06-19,C010,Isha,East,Technology,Monitor,88000,4
13557,2023-10-04,C010,Isha,South,Office Supplies,Pen Set,3600,3
13558,2023-07-25,C004,Ananya,South,Technology,Tablet,60000,2
13559,2023-04-13,C002,Meera,East,Office Supplies,Pen Set,4800,4
13560,2023-03-03,C006,Priya,South,Office Supplies,Pen Set,6000,5
13561,2023-03-01,C001,Aarav,West,Furniture,Office Chair,12000,1
13562,2023-06-11,C003,Rahul,East,Technology,Laptop,150000,2
13563,2023-06-19,C010,Isha,North,Furniture,Office Chair,48000,4
13564,2023-09-18,C001,Aarav,North,Technology,Tablet,30000,1
13565,2023-08-22,C010,Isha,West,Furniture,Office Chair,48000,4
13566,2023-08-22,C009,Karan,South,Office Supplies,Pen Set,4800,4
13567,2023-03-23,C001,Aarav,South,Furniture,Office Chair,24000,2
13568,2023-09-13,C004,Ananya,South,Furniture,Desk,100000,4
13569,2023-02-01,C010,Isha,East,Furniture,Desk,25000,1
13570,2023-07-08,C002,Meera,North,Office Supplies,Notebook,4000,5
13571,2023-05-05,C007,Rohan,North,Furniture,Office Chair,48000,4
13572,2023-08-26,C008,Neha,North,Office Supplies,Pen Set,1200,1
13573,2023-11-07,C009,Karan,East,Office Supplies,Notebook,3200,4
13574,2023-11-15,C004,Ananya,South,Technology,Laptop,375000,5
13575,2023-12-19,C004,Ananya,West,Office Supplies,Notebook,4000,5
13576,2023-07-25,C008,Neha,North,Furniture,Desk,125000,5
13577,2023-09-22,C008,Neha,West,Technology,Tablet,30000,1
13578,2023-03-14,C008,Neha,South,Technology,Laptop,225000,3
13579,2023-08-12,C006,Priya,West,Office Supplies,Notebook,1600,2
13580,2023-05-19,C006,Priya,West,Technology,Tablet,120000,4
13581,2023-10-08,C007,Rohan,South,Furniture,Office Chair,36000,3
13582,2023-01-01,C001,Aarav,East,Technology,Tablet,120000,4
13583,2023-01-16,C001,Aarav,South,Furniture,Desk,25000,1
13584,2023-12-28,C001,Aarav,West,Technology,Laptop,75000,1
13585,2023-05-15,C006,Priya,West,Furniture,Desk,75000,3
13586,2023-09-15,C003,Rahul,North,Office Supplies,Notebook,4000,5
13587,2023-06-06,C005,Vikram,South,Office Supplies,Notebook,800,1
13588,2023-05-10,C003,Rahul,East,Technology,Tablet,150000,5
13589,2023-02-25,C003,Rahul,East,Technology,Laptop,375000,5
13590,2023-02-12,C005,Vikram,North,Office Supplies,Pen Set,6000,5
13591,2024-01-01,C008,Neha,East,Furniture,Office Chair,36000,3
13592,2023-01-30,C001,Aarav,West,Technology,Tablet,120000,4
13593,2023-10-16,C009,Karan,North,Technology,Laptop,150000,2
13594,2023-09-03,C001,Aarav,West,Technology,Tablet,60000,2
13595,2023-05-15,C008,Neha,South,Furniture,Desk,125000,5
13596,2023-02-19,C006,Priya,West,Office Supplies,Notebook,1600,2
13597,2023-05-18,C002,Meera,East,Office Supplies,Pen Set,3600,3
13598,2023-06-28,C001,Aarav,South,Technology,Laptop,375000,5
13599,2023-07-03,C005,Vikram,West,Furniture,Desk,125000,5
13600,2023-07-19,C005,Vikram,South,Office Supplies,Pen Set,6000,5
13601,2023-10-18,C005,Vikram,East,Furniture,Desk,100000,4
13602,2023-10-26,C010,Isha,East,Furniture,Desk,25000,1
13603,2023-01-20,C006,Priya,West,Office Supplies,Pen Set,1200,1
13604,2023-03-07,C004,Ananya,East,Furniture,Office Chair,24000,2
13605,2023-05-10,C004,Ananya,East,Office Supplies,Notebook,800,1
13606,2023-05-08,C006,Priya,South,Technology,Laptop,150000,2
13607,2023-07-11,C004,Ananya,North,Technology,Monitor,22000,1
13608,2023-01-01,C007,Rohan,North,Office Supplies,Pen Set,1200,1
13609,2023-05-30,C009,Karan,East,Office Supplies,Pen Set,2400,2
13610,2023-03-11,C010,Isha,North,Technology,Monitor,44000,2
13611,2023-02-12,C008,Neha,West,Furniture,Desk,75000,3
13612,2023-06-14,C005,Vikram,West,Office Supplies,Notebook,2400,3
13613,2023-12-19,C005,Vikram,West,Technology,Laptop,75000,1
13614,2023-10-08,C009,Karan,South,Furniture,Office Chair,12000,1
13615,2023-08-18,C004,Ananya,West,Furniture,Desk,125000,5
13616,2023-01-05,C001,Aarav,North,Furniture,Desk,25000,1
13617,2023-10-04,C005,Vikram,West,Technology,Monitor,66000,3
13618,2023-06-02,C006,Priya,North,Office Supplies,Notebook,800,1
13619,2023-01-02,C010,Isha,West,Technology,Monitor,66000,3
13620,2023-05-04,C005,Vikram,East,Furniture,Office Chair,60000,5
13621,2023-09-05,C005,Vikram,South,Technology,Tablet,120000,4
13622,2023-08-03,C003,Rahul,West,Technology,Tablet,30000,1
13623,2023-04-18,C005,Vikram,North,Office Supplies,Pen Set,3600,3
13624,2023-11-02,C005,Vikram,West,Furniture,Desk,25000,1
13625,2023-08-06,C006,Priya,East,Technology,Tablet,90000,3
13626,2023-05-06,C001,Aarav,North,Technology,Monitor,88000,4
13627,2023-03-07,C005,Vikram,North,Furniture,Office Chair,24000,2
13628,2023-10-17,C004,Ananya,West,Furniture,Office Chair,48000,4
13629,2023-02-08,C002,Meera,East,Technology,Tablet,60000,2
13630,2023-11-01,C003,Rahul,East,Technology,Monitor,44000,2
13631,2023-07-31,C002,Meera,South,Technology,Laptop,375000,5
13632,2023-08-18,C005,Vikram,South,Office Supplies,Notebook,800,1
13633,2023-07-18,C010,Isha,East,Technology,Tablet,120000,4
13634,2023-12-12,C010,Isha,North,Furniture,Office Chair,60000,5
13635,2023-12-23,C010,Isha,West,Office Supplies,Notebook,2400,3
13636,2023-04-08,C010,Isha,North,Technology,Tablet,150000,5
13637,2023-10-20,C002,Meera,North,Technology,Tablet,120000,4
13638,2023-05-13,C008,Neha,North,Technology,Monitor,22000,1
13639,2023-02-09,C009,Karan,North,Office Supplies,Notebook,3200,4
13640,2023-09-02,C009,Karan,West,Office Supplies,Notebook,800,1
13641,2023-08-23,C004,Ananya,North,Technology,Monitor,44000,2
13642,2023-12-04,C001,Aarav,East,Furniture,Office Chair,12000,1
13643,2023-10-13,C007,Rohan,South,Technology,Laptop,225000,3
13644,2023-10-16,C007,Rohan,East,Office Supplies,Notebook,1600,2
13645,2023-11-03,C005,Vikram,West,Furniture,Desk,100000,4
13646,2023-01-29,C007,Rohan,East,Office Supplies,Notebook,2400,3
13647,2023-09-15,C003,Rahul,West,Technology,Tablet,150000,5
13648,2023-06-18,C002,Meera,North,Furniture,Office Chair,24000,2
13649,2023-08-14,C006,Priya,North,Office Supplies,Pen Set,2400,2
13650,2023-05-09,C007,Rohan,West,Furniture,Office Chair,24000,2
13651,2023-10-24,C003,Rahul,West,Furniture,Desk,75000,3
13652,2023-01-04,C003,Rahul,South,Furniture,Desk,50000,2
13653,2023-11-18,C005,Vikram,West,Technology,Tablet,60000,2
13654,2023-02-13,C009,Karan,South,Furniture,Desk,75000,3
13655,2023-09-15,C001,Aarav,South,Furniture,Office Chair,48000,4
13656,2023-08-30,C010,Isha,South,Office Supplies,Notebook,2400,3
13657,2023-06-15,C010,Isha,South,Furniture,Desk,125000,5
13658,2023-01-26,C006,Priya,South,Office Supplies,Notebook,4000,5
13659,2023-07-26,C002,Meera,West,Furniture,Office Chair,36000,3
13660,2023-03-23,C005,Vikram,West,Technology,Tablet,60000,2
13661,2023-02-08,C006,Priya,West,Office Supplies,Pen Set,3600,3
13662,2023-05-22,C005,Vikram,East,Office Supplies,Notebook,2400,3
13663,2023-09-05,C008,Neha,West,Technology,Laptop,150000,2
13664,2023-09-03,C007,Rohan,South,Office Supplies,Pen Set,2400,2
13665,2023-02-15,C001,Aarav,West,Technology,Laptop,150000,2
13666,2023-05-22,C005,Vikram,West,Technology,Monitor,44000,2
13667,2023-06-11,C010,Isha,West,Office Supplies,Notebook,800,1
13668,2023-06-29,C001,Aarav,East,Technology,Tablet,120000,4
13669,2023-02-14,C009,Karan,West,Office Supplies,Notebook,2400,3
13670,2023-04-21,C002,Meera,South,Office Supplies,Notebook,3200,4
13671,2023-12-09,C010,Isha,South,Office Supplies,Notebook,3200,4
13672,2023-06-10,C008,Neha,North,Office Supplies,Pen Set,3600,3
13673,2023-08-20,C002,Meera,South,Technology,Tablet,150000,5
13674,2023-03-21,C005,Vikram,East,Office Supplies,Notebook,2400,3
13675,2023-01-11,C001,Aarav,West,Furniture,Office Chair,36000,3
13676,2023-06-03,C006,Priya,West,Office Supplies,Pen Set,6000,5
13677,2023-11-04,C006,Priya,East,Technology,Tablet,60000,2
13678,2023-07-06,C002,Meera,South,Furniture,Desk,25000,1
13679,2023-09-30,C001,Aarav,West,Office Supplies,Notebook,3200,4
13680,2023-07-11,C006,Priya,East,Furniture,Office Chair,24000,2
13681,2023-06-19,C008,Neha,West,Technology,Tablet,60000,2
13682,2023-03-20,C001,Aarav,South,Technology,Laptop,375000,5
13683,2023-12-16,C002,Meera,West,Furniture,Desk,100000,4
13684,2023-02-14,C006,Priya,East,Technology,Tablet,30000,1
13685,2023-11-28,C008,Neha,East,Technology,Laptop,300000,4
13686,2023-09-09,C008,Neha,West,Furniture,Office Chair,48000,4
13687,2023-11-09,C008,Neha,East,Technology,Monitor,110000,5
13688,2023-11-11,C009,Karan,East,Office Supplies,Notebook,800,1
13689,2023-04-17,C008,Neha,South,Technology,Laptop,75000,1
13690,2023-06-28,C006,Priya,South,Furniture,Office Chair,12000,1
13691,2023-07-27,C008,Neha,West,Technology,Tablet,90000,3
13692,2023-08-28,C010,Isha,North,Technology,Monitor,22000,1
13693,2023-06-21,C002,Meera,North,Furniture,Office Chair,36000,3
13694,2023-01-26,C008,Neha,South,Technology,Monitor,88000,4
13695,2023-12-14,C001,Aarav,North,Office Supplies,Notebook,2400,3
13696,2023-04-11,C005,Vikram,East,Furniture,Desk,75000,3
13697,2023-05-23,C004,Ananya,North,Technology,Tablet,60000,2
13698,2023-11-20,C001,Aarav,East,Furniture,Desk,125000,5
13699,2023-11-25,C009,Karan,North,Office Supplies,Notebook,4000,5
13700,2023-03-17,C002,Meera,East,Technology,Tablet,150000,5
13701,2023-12-26,C004,Ananya,North,Technology,Laptop,375000,5
13702,2023-02-17,C005,Vikram,West,Technology,Laptop,75000,1
13703,2023-02-10,C005,Vikram,North,Technology,Tablet,120000,4
13704,2023-12-29,C001,Aarav,South,Technology,Monitor,66000,3
13705,2023-06-17,C003,Rahul,North,Office Supplies,Pen Set,6000,5
13706,2023-08-28,C004,Ananya,North,Technology,Tablet,150000,5
13707,2023-01-01,C010,Isha,North,Technology,Laptop,75000,1
13708,2023-01-03,C008,Neha,East,Technology,Tablet,60000,2
13709,2023-04-16,C007,Rohan,East,Furniture,Desk,50000,2
13710,2023-04-19,C005,Vikram,South,Office Supplies,Pen Set,6000,5
13711,2023-12-12,C010,Isha,East,Technology,Monitor,66000,3
13712,2023-09-29,C002,Meera,West,Technology,Monitor,110000,5
13713,2023-11-06,C003,Rahul,North,Technology,Tablet,90000,3
13714,2023-12-26,C006,Priya,East,Office Supplies,Pen Set,2400,2
13715,2023-09-10,C001,Aarav,North,Furniture,Office Chair,48000,4
13716,2023-09-25,C007,Rohan,North,Technology,Laptop,225000,3
13717,2023-02-15,C003,Rahul,South,Technology,Laptop,375000,5
